subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
490,0.0008481025028612,0.0005754600861109793,1.7071868569473736e-05,15.970273883067113,0.009900990099009901,100,battery_a_reuse
