subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
26,0.0009849558541491,0.0006290241629296479,1.3301149450032867e-05,26.75946861258465,0.009900990099009901,100,fresh
