cis_mean,cis_median,cis_sd,node,mean_rank,top50_rate
2.7642543124094763e-06,-8.972369514531572e-05,0.0005540947627845043,110,246.83083645443196,0.12983770287141075
2.652145209730218e-06,-4.110512700038028e-05,0.0004272297776858659,70,233.55555555555554,0.09488139825218476
-1.3380857553416235e-06,9.406923109812224e-06,0.00028525597123891865,368,223.27528089887642,0.02247191011235955
-2.8265482221339055e-06,1.8727599507303835e-05,0.00044761723436962216,198,226.46691635455682,0.07865168539325842
-3.809987259562875e-06,-2.799478848681902e-05,0.0002920211349701266,189,229.38514357053683,0.04119850187265917
-4.4006650576760355e-06,-8.208208543267914e-06,0.00021966403422405475,89,225.23033707865167,0.017478152309612985
-6.243645368253081e-06,-6.443874332209219e-07,0.0002711384311972556,237,226.16479400749063,0.018726591760299626
-6.519995249933716e-06,-2.008169357283017e-05,0.0002561573187952249,7,227.68414481897628,0.019975031210986267
-8.94114633346716e-06,-5.324384563535974e-05,0.0003183830666977857,233,234.45443196004993,0.056179775280898875
-1.020584072661988e-05,-5.274867559015441e-06,0.00022646966249772056,320,227.23720349563047,0.00749063670411985
-1.0772440647981915e-05,5.888323444112987e-05,0.0004068758103471822,313,223.07116104868913,0.0599250936329588
-1.0859341705230021e-05,-2.7382768357910747e-05,0.0002712705278034896,196,231.9912609238452,0.02372034956304619
-1.086861507446127e-05,-3.5744018957256475e-05,0.00035710489577845176,25,233.76903870162297,0.05493133583021224
-1.1853254525914852e-05,-1.9056117774287063e-05,0.0002837331576459941,30,226.43570536828963,0.01373283395755306
-1.5100638106620607e-05,-1.588047107842942e-05,0.0002553692647977937,299,229.37640449438203,0.017478152309612985
-1.6211426639549736e-05,-2.2744993429692117e-05,0.000254367703924332,90,229.00749063670412,0.01373283395755306
-2.2346111229516756e-05,-1.205089426217224e-05,0.0002449716358623074,136,231.7203495630462,0.00749063670411985
-2.549422140011562e-05,-4.761373036985e-05,0.00028740975492689896,190,237.79400749063672,0.02871410736579276
