cis_mean,cis_median,cis_max,top50_mean,topdecile_mean,gini_abs_cis,subject,condition,atlas,variant,cost,e0,spearman_cis_degree,n_nodes
0.00027542436783359005,0.00026193095500033864,0.008998254322786657,0.0028946598363539964,0.0053799030696720564,0.5641461144936698,258,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5075062034739454,0.9596807328449763,156
0.0004213434645951988,0.0003654500788425073,0.016939287913753563,0.0030506148359197337,0.00572047806284392,0.5226330742063195,84,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5158602150537634,0.9484205718785946,156
0.00035348323476993486,0.00039844304530145503,0.011933820574954557,0.0031373876225996235,0.005767467505916557,0.5578573391882465,820,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5057209815274332,0.9696391615968573,156
0.0005150447605245085,0.0001806260498889251,0.027220345718259525,0.0034576341599984444,0.007368978379061706,0.601459224837755,706,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5154121863799282,0.963858567706933,156
0.0004543018794392073,0.0003054980733551562,0.02546560582274846,0.0033284572570286618,0.006897399475524434,0.5454147276898463,892,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5218637992831541,0.968095463524091,156
0.00045528242249547827,4.258037044905692e-05,0.026236231413107793,0.003229653866409629,0.006640576851965924,0.560382398917424,205,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5192652329749103,0.9481956362609447,156
0.00033520230379466384,3.578916040526333e-05,0.01715910439424139,0.00289172306313452,0.005842623246138711,0.5560067841484735,626,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5227529638819962,0.9610125191023534,156
0.0005005018122552291,0.00017822022988323526,0.015428630136411794,0.0035529356016925835,0.007320461464593016,0.5822090596614411,180,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5123242349048801,0.9579950423210896,156
0.0003443396291109733,1.0972236128260092e-05,0.01903991562350404,0.0027737127166844945,0.005603983881785065,0.546909949961341,888,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5221395092362834,0.9571118003424779,156
0.00028536991074682604,0.0004854506940335594,0.01249351614887957,0.003040476932509497,0.005276996556786789,0.5373795872161652,539,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5006410256410256,0.9657460854883213,156
0.0004241414502841563,-3.659458888015217e-05,0.022560564044596634,0.0033038204750790367,0.006844967024209314,0.5928868902283002,479,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5283705541770057,0.965940397607352,156
0.00042652404257969385,0.0002475851186344131,0.03429415653238244,0.003254309622220031,0.006489800657803462,0.5601771839035251,263,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5072649572649572,0.9518439906058074,156
0.0006146891447295391,0.00019686638067067426,0.024513205467848104,0.0037969942667164408,0.008175518971648204,0.5579561944910184,262,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5224565756823821,0.9629032651823252,156
0.00046848129039897654,-8.76629822444739e-06,0.027368898720894062,0.003245984906496994,0.007079494854956328,0.5874130193664945,694,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5207816377171215,0.9471275439415204,156
0.0003842379372041414,0.00028890600924505764,0.01693539511336117,0.0032635373101475617,0.005917414153643037,0.5665217952753377,465,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5075268817204301,0.9540920639314547,156
0.0005705813394067449,0.00010436420300988689,0.019014131255265174,0.0036124796318715274,0.007808559609753205,0.5695939773810962,31,atlas_4S156,atlas_4S156Parcels,sift_radius2_count_connectivity,0.15,0.5232147780534877,0.9545618066026959,156
