cis_mean,cis_median,cis_max,top50_mean,topdecile_mean,gini_abs_cis,subject,condition,atlas,variant,cost,e0,spearman_cis_degree,n_nodes
2.7100244805144267e-05,-4.6479006322714094e-05,0.004172693171292338,0.0010181706375874486,0.001062656280528923,0.49322364201164126,258,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5893684531842426,0.9810486948866294,456
3.225282052685844e-05,-1.5267607348028426e-06,0.00416740248052108,0.0009788208477869568,0.0010175228099713169,0.47199441639212436,84,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5840852130325814,0.96914101428468,456
3.572418593684117e-05,-4.816069443915211e-06,0.006213894566919907,0.001006087235543597,0.001051964706809212,0.4924427661220271,820,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5892889274468222,0.9823789858775388,456
2.4060793412530398e-05,-5.2732038257817334e-05,0.003152828396692291,0.0009520783915056598,0.0009919643088917803,0.45609544482368186,706,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5894736842105263,0.9727840476383237,456
2.8680374191455392e-05,-3.2237768947691765e-05,0.0061074788084496045,0.0010235099430557764,0.0010678994917449223,0.49652065454447425,892,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5918771287192339,0.9875093128109101,456
3.053000522891874e-05,-4.222503979586141e-05,0.005337418557731168,0.001084807546366508,0.001124754093842037,0.45859484866661,205,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5873144399460188,0.9774409339439124,456
3.270269880035541e-05,-3.772089234511904e-05,0.003900789010812488,0.0009883269459732941,0.001027444184239041,0.4692746000628676,626,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5867087590771802,0.96795876663762,456
2.977263132518978e-05,-4.786332534442849e-05,0.00424070028997999,0.0010787315943344626,0.0011207106814785084,0.453966542293049,180,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5858524516419252,0.9737233668949257,456
3.619375913838505e-05,-4.756497848451621e-05,0.003786405017522301,0.0010468966751621604,0.001087618149863697,0.4618626213883692,888,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5869232375811323,0.986559118375937,456
3.0136200001846763e-05,-1.510140301478314e-05,0.0034390629747760365,0.0009535004065208,0.000991807981433156,0.4645464690370661,539,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5844209883683568,0.966087989314333,456
2.2356472874842457e-05,-5.832952816233559e-05,0.004022209671331299,0.0009585158297181059,0.0009964076484063286,0.4496910481306784,479,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.593573677784204,0.9922927256687648,456
3.464036191809833e-05,-2.2946404734337086e-05,0.004276655838633085,0.0010660195643443636,0.001112748375852291,0.4870598031105566,263,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5850989653621234,0.966930808604227,456
3.0425370569388208e-05,-2.741824674724781e-05,0.0041917025230669164,0.0009894952341587924,0.0010293700874933324,0.4569091991824415,262,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5895668658826553,0.9817415667180279,456
3.663046664622615e-05,-4.17577622771508e-06,0.004080497014098554,0.0011387587834254262,0.0011871370548509996,0.487829446451874,694,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5838868003341686,0.9838468572699677,456
3.19705334990164e-05,-2.2689539818524146e-05,0.005224389529892019,0.000991490414677333,0.0010343624548434063,0.48028414791399704,465,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5898512306407043,0.980387895528491,456
3.481202730730238e-05,-5.663637505687565e-05,0.0039030319900124335,0.0010704241245102415,0.0011195387092150135,0.4650465434255886,31,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5890752522331469,0.9787769933715482,456
3.200862990737758e-05,-1.3868598917145773e-05,0.0036687685526399397,0.0010092479456430073,0.0010545578260273939,0.48960527230404915,655,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5873803097487308,0.9774875631368787,456
2.2798462416287764e-05,-4.7256949073339784e-05,0.00459123294383324,0.0010242655297387775,0.0010691392094776175,0.47199889140405965,111,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5926209755157124,0.9884416325534641,456
3.757313905296973e-05,-7.730749789753467e-06,0.003661039736205402,0.0010262331219405962,0.0010654329269828336,0.4713995948790624,312,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.58454228520018,0.9725262686415056,456
3.0491735994269053e-05,-2.3205461541023525e-05,0.005068890402360703,0.0009819454776020062,0.0010239981023946031,0.48063717385076854,590,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5886318360002571,0.9799290430752776,456
3.0785931026773e-05,-5.119363608617646e-05,0.0043988645908124985,0.0010338747820978873,0.0010810802806830951,0.47014722476582543,329,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5885241951031425,0.9802342167182454,456
3.6207816331071745e-05,-1.2564992423196355e-05,0.003964965304778121,0.001030699408633312,0.0010737613399196414,0.47682398831152806,895,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5829814921920186,0.9718660425189801,456
3.351578037576622e-05,-3.136810852882487e-05,0.003274933376648097,0.001023282753201018,0.0010609270085608937,0.4615950091367832,701,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5849342908553434,0.979903410562226,456
3.0539037881054176e-05,-3.217807069535518e-05,0.003442402771971064,0.0010396799720940907,0.0010773916020147048,0.4631201966306324,237,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5872566030460767,0.9808938671139703,456
2.9980135538871496e-05,-5.6998008963425636e-05,0.004274850672246555,0.0010485138859731462,0.0010937777317755336,0.4708058108382801,780,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5889386928860613,0.9787330422398287,456
3.928435876824633e-05,-2.2830589263860963e-05,0.0044935565476210085,0.0010643056308821423,0.001100368051374077,0.4393833420107731,152,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5843470856628752,0.9883991918776446,456
3.1730530879527854e-05,-3.283957078333837e-05,0.004361476269993263,0.0010271541526501494,0.0010720237751049451,0.4904527894664883,676,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5902978600347022,0.9833731490810506,456
3.247394620376552e-05,-2.439679231601935e-05,0.0033887493224299074,0.0010165168207826975,0.0010575055648350412,0.4771668151862998,245,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5886077372919478,0.9871281928574261,456
3.822452030843657e-05,-2.483287466252371e-05,0.003626930358782278,0.001103002286040081,0.0011488535139187485,0.4941650657893268,275,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5824039264828738,0.9837862303892666,456
2.7037222101359628e-05,-2.858984276399375e-05,0.004424794706910032,0.0009752841049555844,0.0010190534515804935,0.47338520128756134,439,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5891716470663839,0.9819558478423555,456
3.572217748732935e-05,-5.587043971110412e-05,0.0052710969968807085,0.0011670052226905652,0.0012152159331846027,0.46409574446139257,737,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5860034702139966,0.9806921294157177,456
3.1163072877619514e-05,-4.281829149634764e-05,0.0036838578867784146,0.0010440830547377357,0.0010825321285313117,0.4614300040380551,542,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5862846218109375,0.9765879611874257,456
2.8828449463313575e-05,-1.2815325797554879e-05,0.003683573532601742,0.0009544362313732155,0.000992311043766096,0.46993130268672695,359,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5865047233468286,0.9733302411779229,456
2.573011145947554e-05,-3.163293684399215e-05,0.004970716136982925,0.001000952067840352,0.0010465452243466078,0.5002056136762516,836,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5929021271126534,0.9902112798119107,456
3.15555801716181e-05,-3.6163067320246355e-05,0.004023423575604811,0.0010091394042994579,0.001054361050967251,0.4868262526148266,534,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5890848917164707,0.9801064014379365,456
2.8384886943259534e-05,-1.765636187824833e-05,0.004811478886767789,0.000988317502183878,0.001032215263234822,0.4755251364121248,29,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5884390463337832,0.9749257636281139,456
2.5078565629589596e-05,-3.525494083979753e-05,0.004304732496038472,0.0009552673019910682,0.0009961555958117904,0.4836393971105801,433,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5908087526508579,0.9833397619470056,456
3.7100150020780514e-05,-3.6687155744471e-05,0.004252183034987538,0.0010986537634635435,0.0011391661348415549,0.4683018505373116,13,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5869393033866719,0.9833733331916843,456
2.9870836110732702e-05,8.270249706638388e-06,0.002869776648123101,0.0009762202753442716,0.0010161020563197799,0.47048603682709456,890,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5853479853479854,0.9714556126273163,456
3.776877892533575e-05,-3.112715198733927e-05,0.004914592513353754,0.0010981937088274587,0.0011400478637472067,0.48335586597431346,54,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5858243364822312,0.9859137185178911,456
2.7355747804252747e-05,-3.40953953054608e-05,0.0035248717484193557,0.0009592872456900581,0.0009978869650987608,0.46950901328966227,193,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5880679262258209,0.9769509409325104,456
3.404706637869671e-05,-1.3242040228389779e-05,0.002572263285537258,0.001089105834080748,0.001133859768705119,0.48350345308216736,420,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5841735749630487,0.9686484915123872,456
3.2731664443706485e-05,-3.28940298564671e-05,0.004276428341462165,0.0010063340912269232,0.0010472830561220811,0.48736610682728687,775,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5884599318809844,0.9761048480663771,456
3.5419018316177826e-05,-2.8527177774067216e-05,0.005446576930630264,0.0010939453422189776,0.001139220832192056,0.4758807400128785,835,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.582526829895251,0.9579048283755844,456
3.420168625229577e-05,-1.4080906999491338e-05,0.003985842684977983,0.0009456518832303944,0.000985764734557501,0.4786531151314766,768,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5835502217081164,0.9498405272768596,456
3.759299060337808e-05,-3.297152259297459e-05,0.0056327967347331595,0.001073677388585559,0.0011167348240461099,0.4636631322561629,22,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5838570785939207,0.9638510889776407,456
3.1928096775489535e-05,-4.271461595645336e-05,0.005145097739167032,0.001016653882244439,0.0010572101938759449,0.45870242769558306,708,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5905243878928089,0.9855062326833901,456
2.950386162379047e-05,-2.1876033984437367e-05,0.005561981640538709,0.0010020317366563562,0.0010448184057341395,0.4906647758058955,554,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5901098901098901,0.9791429628980819,456
3.57184885797626e-05,-2.5011157349505067e-05,0.0036767861809301416,0.0010992640987254896,0.0011408040512569245,0.43913686202150637,525,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5815066512434933,0.972899073382875,456
3.7200888837218734e-05,-2.7270578461800638e-05,0.003253829684938832,0.0010685424956482135,0.0011144010888883033,0.4752302107463362,11,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5854925775978408,0.974622459346779,456
3.709324138883445e-05,-1.7907496896851143e-05,0.003634355669343549,0.0010564860138689422,0.0011098403378681167,0.5001756194479242,188,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5882888310519889,0.9805729280626992,456
3.0034150014691445e-05,-1.763838535685014e-05,0.004747116078721196,0.0010126331041635007,0.001054589942884936,0.47657305963767177,179,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5862299980721033,0.9783817921431215,456
2.798992161380014e-05,-3.82830669151828e-05,0.0028853538685637116,0.000959990646126541,0.000999671335082331,0.4578674859090855,823,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5902946468735941,0.9879415570404793,456
2.867268209788235e-05,-3.464162645368314e-05,0.003765739329940944,0.0010226879937450877,0.0010674969987654115,0.4796580921396371,403,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5857415975837028,0.972744903045351,456
2.8575309989572867e-05,-3.905572162675761e-05,0.004387323349753694,0.0010199944309921703,0.00106733102292507,0.521184472294561,574,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5902143178458967,0.9752322276027501,456
3.3970627721419245e-05,-3.267967672634992e-05,0.004935558961333281,0.0010581896618813299,0.001101858851868677,0.48000272289681595,540,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5797586916007968,0.9415753520099276,456
3.308802020183335e-05,-4.694148194559468e-06,0.0030082620442969383,0.000982286002084484,0.0010268337173467376,0.4787901141414886,279,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5872557997557998,0.976735616783846,456
3.170193783829104e-05,-5.994635861034412e-05,0.0038486622372538633,0.0010060078394801897,0.0010490193727346853,0.4687762786175872,559,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5874815243236295,0.9688798246300243,456
3.731260099224304e-05,-3.565730041932761e-05,0.0051815828281728225,0.0010435233494875584,0.0010855185165064192,0.4459253199266373,333,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.582554141764668,0.9665695885184148,456
3.557426484499549e-05,-2.3605381548248093e-05,0.00413485787112755,0.001052772459314938,0.001096107607533677,0.4693987229405232,490,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5855552342394448,0.9797193519224418,456
3.1180729072885895e-05,-5.771212402752136e-05,0.002948969983500366,0.0010168738585055119,0.0010565655100253431,0.4472856633946647,569,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5860661268556006,0.9726548236043955,456
3.601070409816318e-05,-2.0516358930805662e-05,0.003483998672740672,0.0010631600121264863,0.0011115859945278125,0.49485365527266756,454,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5866147741147741,0.9776749611998121,456
2.958376325500623e-05,-1.059608570452889e-05,0.0036408440783811447,0.0010529272303653864,0.0010963651232407852,0.47773298541502346,894,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.585106998264893,0.9675340727673856,456
3.3816957212829985e-05,-4.763921927370325e-05,0.0034833913149282594,0.0011289392812410357,0.001169673509208919,0.43584855786426596,233,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5856371698476962,0.9851412595273368,456
3.115968871535856e-05,-2.7011681114220854e-05,0.004260734745881251,0.0009879744356638635,0.0010326099845073442,0.48537513918675146,14,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5882221579590001,0.9708070715950755,456
3.3715733601020796e-05,-2.0235444743657536e-05,0.006021359814921215,0.001007862533094048,0.0010533338722280552,0.4854510391386175,464,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5893371248634406,0.9801853457096296,456
2.465582832901801e-05,-2.3740433586521883e-05,0.004807964302811775,0.0008995489604800526,0.0009392673218562263,0.4675813136930938,227,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.591465844097423,0.9816965667468203,456
3.334085772452649e-05,-1.973393959475495e-05,0.007063776304719059,0.0010209539444122509,0.0010660891864365076,0.4654505141340038,849,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5885338345864661,0.9776296913691308,456
3.116476973752487e-05,-3.2523943407529926e-05,0.003978241193186313,0.0010181456901867793,0.0010587141845777056,0.4738579831943457,712,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5884101278838122,0.9853734195420113,456
3.5381027573954966e-05,-3.6560495711055966e-05,0.00384797407433709,0.0010882213449152018,0.001136538802101152,0.4969994919325353,16,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5865529207634471,0.9751318256606998,456
2.7132236191784752e-05,-5.1257130752691566e-05,0.005317569441954356,0.001023550408104118,0.0010691936322469232,0.48434157466731864,115,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5883474712422081,0.9757538732771904,456
3.226648311687587e-05,-3.946802268996867e-05,0.004004773168476482,0.0010844167935074116,0.001134158163835898,0.5163337725719006,854,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5921181158023263,0.987613636996353,456
2.94337573705687e-05,-2.3441435460357733e-05,0.00498477206443095,0.0010409475330528137,0.001086528424232226,0.48102535917921196,762,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5899524452156031,0.9840720018533681,456
2.7717162299217183e-05,-2.2862302742058973e-05,0.005773335295545854,0.0009915476234173277,0.0010284143777609044,0.466845588193566,124,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5889539554013238,0.984748715827444,456
3.1906856482645395e-05,-3.837239094266224e-05,0.004970009147995083,0.00103542790058296,0.0010780279274658824,0.47366961831293924,897,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5886438853544117,0.9794901738881792,456
2.7496993774150352e-05,-2.2108135697657154e-05,0.003966584033504361,0.0009343013492691194,0.0009767324200513799,0.47985455007788,356,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5890366942998522,0.9777991225138276,456
2.973576384332212e-05,-5.650065209818012e-05,0.004303232265826269,0.0010397272325689468,0.0010845989616922692,0.4806287446103099,551,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5896134567187199,0.9826086027699156,456
2.5119037291359716e-05,-2.8358464985100616e-05,0.002734867369806667,0.0008865095668382734,0.00092184172326338,0.4460737522632912,746,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5909838699312383,0.9870545324950866,456
3.5930382849691175e-05,-4.310201988201173e-05,0.003688074508591929,0.0010304342857003126,0.0010786664221865197,0.5122129088311339,516,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5881723539618277,0.9637748450800232,456
3.2231277978355954e-05,-5.312504144748901e-05,0.003064185954302342,0.00099786977490122,0.0010366452676147339,0.45229357060157793,620,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5880438275175117,0.9824030209078349,456
3.145870509314946e-05,-1.2665980762744428e-05,0.00350585612348472,0.0009891170108051758,0.0010278212350186297,0.4738592920796078,909,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5833622517833044,0.9691104237679354,456
4.265314823961802e-05,-3.927815437736881e-05,0.004437052414876402,0.0010970423598140556,0.0011488459121705766,0.4998278716155627,596,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.5850700469121521,0.9550724684550818,456
2.7937469209991082e-05,-3.864180406479699e-05,0.0027734002371558476,0.0010263021799215245,0.0010641150893229093,0.4511710830592439,418,cost_20,atlas_4S456Parcels,sift_radius2_count_connectivity,0.2,0.586462952252426,0.9819125404502358,456
