cis_mean,cis_median,cis_max,top50_mean,topdecile_mean,gini_abs_cis,subject,condition,atlas,variant,cost,e0,spearman_cis_degree,n_nodes
5.025462190335744e-05,-3.129434839776328e-05,0.00419768708675917,0.0011839533328708463,0.0012276404983157818,0.4930257041383116,258,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5452654071075124,0.9483018477233465,456
5.269349353439918e-05,8.520761754995992e-06,0.003239924471652608,0.0010941766186383824,0.001138441584938133,0.47281975687839006,84,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5390672193303772,0.9339068657486678,456
6.41282603143626e-05,-1.8098701639596607e-05,0.006716723110665682,0.001160428463439441,0.0012158984447577306,0.5123920115386025,820,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5447288092024933,0.9221542518447274,456
5.394930664843041e-05,-3.123857669704346e-05,0.005247123281658068,0.0011652884596570134,0.0012207800817117742,0.49369874682153725,706,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5469185784975258,0.9098096338374464,456
5.467677498072071e-05,2.631916492842395e-06,0.006165186974831264,0.0011781062013914059,0.001228332591813958,0.4888344651983306,892,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5485733564680934,0.9551193620145884,456
5.401749288770482e-05,-2.8721224947390184e-05,0.00469242008404219,0.0012822793038503248,0.00132863527557933,0.48219790467805185,205,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5408890816785553,0.9425079315673566,456
5.600851130127395e-05,-1.8140833054526375e-05,0.004306245783960352,0.00115539070583245,0.0012039034604771016,0.49169130146951007,626,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.539952445215603,0.9143603896849073,456
5.318485265075089e-05,-4.157262494429881e-05,0.0034666862868540306,0.0012233678312911407,0.0012742998557795566,0.47173350395029806,180,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.541372662425294,0.9301135756552398,456
6.494570161073362e-05,-4.6117262616563504e-05,0.0036740347209087924,0.0012632868625637955,0.001314846028636376,0.47863019237872617,888,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5416594370541739,0.9587605931585437,456
5.3101857437943176e-05,5.756849123021324e-06,0.00334614399270734,0.0010764427631563965,0.0011199442111688245,0.4705731253594598,539,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5403195488721805,0.9343720129794194,456
5.1410900582841995e-05,-5.823966081395078e-06,0.005423827611627964,0.0010874314907989497,0.001131647531023866,0.46843155552964705,479,weight_invnodevol,atlas_4S456Parcels,sift_invnodevol_radius2_count_connectivity,0.15,0.5529287963498489,0.9693399255481201,456
